origin_airport,destination_airport,time_flights,origin_lat,origin_lon,origin_city,destination_lat,destination_lon,destination_city
CLT,VPS,812,35.2140007019043,-80.94309997558594,Charlotte,30.4832,-86.525398,Valparaiso
CLT,XNA,718,35.2140007019043,-80.94309997558594,Charlotte,36.281898,-94.306801,Bentonville
CMH,ATL,1976,39.998001,-82.891899,Columbus,33.6367,-84.428101,Atlanta
CMH,BNA,414,39.998001,-82.891899,Columbus,36.1245002746582,-86.6781997680664,Nashville
CMH,BOS,802,39.998001,-82.891899,Columbus,42.36429977,-71.00520325,Boston
CMH,BWI,729,39.998001,-82.891899,Columbus,39.1754,-76.668297,Baltimore
CMH,CLT,1497,39.998001,-82.891899,Columbus,35.2140007019043,-80.94309997558594,Charlotte
CMH,DAL,263,39.998001,-82.891899,Columbus,32.847099,-96.851799,Dallas
CMH,DCA,1232,39.998001,-82.891899,Columbus,38.8521,-77.037697,Washington
CMH,DEN,764,39.998001,-82.891899,Columbus,39.861698150635,-104.672996521,Denver
CMH,DFW,864,39.998001,-82.891899,Columbus,32.896801,-97.038002,Dallas-Fort Worth
CMH,DTW,1210,39.998001,-82.891899,Columbus,42.212398529052734,-83.35340118408203,Detroit
CMH,EWR,1276,39.998001,-82.891899,Columbus,40.692501068115234,-74.168701171875,Newark
CMH,FLL,439,39.998001,-82.891899,Columbus,26.072599,-80.152702,Fort Lauderdale
CMH,HOU,200,39.998001,-82.891899,Columbus,29.64539909,-95.27890015,Houston
CMH,IAD,774,39.998001,-82.891899,Columbus,38.94449997,-77.45580292,Washington
CMH,IAH,712,39.998001,-82.891899,Columbus,29.984399795532227,-95.34140014648438,Houston
CMH,JFK,693,39.998001,-82.891899,Columbus,40.63980103,-73.77890015,New York
CMH,LAS,508,39.998001,-82.891899,Columbus,36.08010101,-115.1520004,Las Vegas
CMH,LAX,494,39.998001,-82.891899,Columbus,33.94250107,-118.4079971,Los Angeles
CMH,LGA,2018,39.998001,-82.891899,Columbus,40.77719879,-73.87259674,New York
CMH,LNK,1,39.998001,-82.891899,Columbus,40.85100173950195,-96.75920104980467,Lincoln
CMH,MCO,892,39.998001,-82.891899,Columbus,28.429399490356445,-81.30899810791016,Orlando
CMH,MDW,1013,39.998001,-82.891899,Columbus,41.785999,-87.752403,Chicago
CMH,MIA,714,39.998001,-82.891899,Columbus,25.79319953918457,-80.29060363769531,Miami
CMH,MSN,1,39.998001,-82.891899,Columbus,43.13990020751953,-89.3375015258789,Madison
CMH,MSP,708,39.998001,-82.891899,Columbus,44.882,-93.221802,Minneapolis
CMH,MSY,74,39.998001,-82.891899,Columbus,29.99340057373047,-90.25800323486328,New Orleans
CMH,MYR,81,39.998001,-82.891899,Columbus,33.6796989441,-78.9282989502,Myrtle Beach
CMH,OAK,138,39.998001,-82.891899,Columbus,37.721298,-122.221001,Oakland
CMH,ORD,2940,39.998001,-82.891899,Columbus,41.9786,-87.9048,Chicago
CMH,PHL,1048,39.998001,-82.891899,Columbus,39.87189865112305,-75.24109649658203,Philadelphia
CMH,PHX,570,39.998001,-82.891899,Columbus,33.43429946899414,-112.01200103759766,Phoenix
CMH,RDU,336,39.998001,-82.891899,Columbus,35.87760162353516,-78.7874984741211,Raleigh-durham
CMH,RSW,342,39.998001,-82.891899,Columbus,26.53619956970215,-81.75520324707031,Fort Myers
CMH,SEA,190,39.998001,-82.891899,Columbus,47.449001,-122.308998,Seattle
CMH,SFO,143,39.998001,-82.891899,Columbus,37.61899948120117,-122.375,San Francisco
CMH,SLC,138,39.998001,-82.891899,Columbus,40.78839874267578,-111.97799682617188,Salt Lake City
CMH,STL,398,39.998001,-82.891899,Columbus,38.748697,-90.370003,St. Louis
CMH,TPA,556,39.998001,-82.891899,Columbus,27.975500106811523,-82.533203125,Tampa
CMI,CLT,299,40.03919983,-88.27809906,Champaign,35.2140007019043,-80.94309997558594,Charlotte
CMI,DFW,390,40.03919983,-88.27809906,Champaign,32.896801,-97.038002,Dallas-Fort Worth
CMI,ORD,959,40.03919983,-88.27809906,Champaign,41.9786,-87.9048,Chicago
CMX,ORD,364,47.168399810791016,-88.48909759521484,Hancock,41.9786,-87.9048,Chicago
CNY,DEN,320,38.75500107,-109.7549973,Moab,39.861698150635,-104.672996521,Denver
COD,DEN,516,44.520198822,-109.024002075,Cody,39.861698150635,-104.672996521,Denver
COD,ORD,13,44.520198822,-109.024002075,Cody,41.9786,-87.9048,Chicago
COD,SLC,146,44.520198822,-109.024002075,Cody,40.78839874267578,-111.97799682617188,Salt Lake City
COS,ATL,279,38.805801,-104.700996,Colorado Springs,33.6367,-84.428101,Atlanta
COS,DEN,1779,38.805801,-104.700996,Colorado Springs,39.861698150635,-104.672996521,Denver
COS,DFW,968,38.805801,-104.700996,Colorado Springs,32.896801,-97.038002,Dallas-Fort Worth
COS,IAD,65,38.805801,-104.700996,Colorado Springs,38.94449997,-77.45580292,Washington
COS,IAH,611,38.805801,-104.700996,Colorado Springs,29.984399795532227,-95.34140014648438,Houston
COS,LAS,258,38.805801,-104.700996,Colorado Springs,36.08010101,-115.1520004,Las Vegas
COS,LAX,439,38.805801,-104.700996,Colorado Springs,33.94250107,-118.4079971,Los Angeles
COS,MCO,88,38.805801,-104.700996,Colorado Springs,28.429399490356445,-81.30899810791016,Orlando
COS,MSP,65,38.805801,-104.700996,Colorado Springs,44.882,-93.221802,Minneapolis
COS,ORD,793,38.805801,-104.700996,Colorado Springs,41.9786,-87.9048,Chicago
COS,PHX,235,38.805801,-104.700996,Colorado Springs,33.43429946899414,-112.01200103759766,Phoenix
COS,SAT,85,38.805801,-104.700996,Colorado Springs,29.533700942993164,-98.46980285644533,San Antonio
COS,SLC,458,38.805801,-104.700996,Colorado Springs,40.78839874267578,-111.97799682617188,Salt Lake City
COU,DEN,199,38.81809997558594,-92.21959686279295,Columbia,39.861698150635,-104.672996521,Denver
COU,DFW,537,38.81809997558594,-92.21959686279295,Columbia,32.896801,-97.038002,Dallas-Fort Worth
COU,ORD,1125,38.81809997558594,-92.21959686279295,Columbia,41.9786,-87.9048,Chicago
CPR,DEN,917,42.908001,-106.463997,Casper,39.861698150635,-104.672996521,Denver
CPR,SLC,388,42.908001,-106.463997,Casper,40.78839874267578,-111.97799682617188,Salt Lake City
CRP,DAL,17,27.77039909362793,-97.5011978149414,Corpus Christi,32.847099,-96.851799,Dallas
CRP,DFW,1384,27.77039909362793,-97.5011978149414,Corpus Christi,32.896801,-97.038002,Dallas-Fort Worth
CRP,HOU,659,27.77039909362793,-97.5011978149414,Corpus Christi,29.64539909,-95.27890015,Houston
CRP,IAH,1051,27.77039909362793,-97.5011978149414,Corpus Christi,29.984399795532227,-95.34140014648438,Houston
CRW,ATL,894,38.37310028076172,-81.59320068359375,Charleston,33.6367,-84.428101,Atlanta
CRW,CLT,931,38.37310028076172,-81.59320068359375,Charleston,35.2140007019043,-80.94309997558594,Charlotte
CRW,DCA,196,38.37310028076172,-81.59320068359375,Charleston,38.8521,-77.037697,Washington
CRW,IAH,18,38.37310028076172,-81.59320068359375,Charleston,29.984399795532227,-95.34140014648438,Houston
CRW,MYR,32,38.37310028076172,-81.59320068359375,Charleston,33.6796989441,-78.9282989502,Myrtle Beach
CRW,ORD,650,38.37310028076172,-81.59320068359375,Charleston,41.9786,-87.9048,Chicago
CRW,PHL,187,38.37310028076172,-81.59320068359375,Charleston,39.87189865112305,-75.24109649658203,Philadelphia
CSG,ATL,686,32.516300201416016,-84.93890380859375,Columbus,33.6367,-84.428101,Atlanta
CVG,ATL,1508,39.0488014221,-84.6678009033,Cincinnati,33.6367,-84.428101,Atlanta
CVG,AUS,234,39.0488014221,-84.6678009033,Cincinnati,30.194499969482425,-97.6698989868164,Austin
CVG,AZA,57,39.0488014221,-84.6678009033,Cincinnati,33.30780029,-111.6549988,Mesa
CVG,BDL,153,39.0488014221,-84.6678009033,Cincinnati,41.9388999939,-72.68319702149999,Windsor Locks
CVG,BOS,677,39.0488014221,-84.6678009033,Cincinnati,42.36429977,-71.00520325,Boston
CVG,BWI,972,39.0488014221,-84.6678009033,Cincinnati,39.1754,-76.668297,Baltimore
CVG,CHS,54,39.0488014221,-84.6678009033,Cincinnati,32.89860153,-80.04049683,Charleston
CVG,CLT,1735,39.0488014221,-84.6678009033,Cincinnati,35.2140007019043,-80.94309997558594,Charlotte
CVG,DCA,1094,39.0488014221,-84.6678009033,Cincinnati,38.8521,-77.037697,Washington
CVG,DEN,975,39.0488014221,-84.6678009033,Cincinnati,39.861698150635,-104.672996521,Denver
CVG,DFW,1316,39.0488014221,-84.6678009033,Cincinnati,32.896801,-97.038002,Dallas-Fort Worth
CVG,DTW,971,39.0488014221,-84.6678009033,Cincinnati,42.212398529052734,-83.35340118408203,Detroit
CVG,EWR,1458,39.0488014221,-84.6678009033,Cincinnati,40.692501068115234,-74.168701171875,Newark
CVG,FLL,396,39.0488014221,-84.6678009033,Cincinnati,26.072599,-80.152702,Fort Lauderdale
CVG,IAD,623,39.0488014221,-84.6678009033,Cincinnati,38.94449997,-77.45580292,Washington
CVG,IAH,975,39.0488014221,-84.6678009033,Cincinnati,29.984399795532227,-95.34140014648438,Houston
CVG,JAX,104,39.0488014221,-84.6678009033,Cincinnati,30.49410057067871,-81.68789672851562,Jacksonville
CVG,JFK,388,39.0488014221,-84.6678009033,Cincinnati,40.63980103,-73.77890015,New York
CVG,LAS,499,39.0488014221,-84.6678009033,Cincinnati,36.08010101,-115.1520004,Las Vegas
CVG,LAX,457,39.0488014221,-84.6678009033,Cincinnati,33.94250107,-118.4079971,Los Angeles
CVG,LGA,1434,39.0488014221,-84.6678009033,Cincinnati,40.77719879,-73.87259674,New York
CVG,MCI,267,39.0488014221,-84.6678009033,Cincinnati,39.2976,-94.713898,Kansas City
CVG,MCO,748,39.0488014221,-84.6678009033,Cincinnati,28.429399490356445,-81.30899810791016,Orlando
CVG,MDW,830,39.0488014221,-84.6678009033,Cincinnati,41.785999,-87.752403,Chicago
CVG,MIA,587,39.0488014221,-84.6678009033,Cincinnati,25.79319953918457,-80.29060363769531,Miami
CVG,MSP,964,39.0488014221,-84.6678009033,Cincinnati,44.882,-93.221802,Minneapolis
CVG,MSY,82,39.0488014221,-84.6678009033,Cincinnati,29.99340057373047,-90.25800323486328,New Orleans
CVG,MYR,41,39.0488014221,-84.6678009033,Cincinnati,33.6796989441,-78.9282989502,Myrtle Beach
CVG,ORD,3257,39.0488014221,-84.6678009033,Cincinnati,41.9786,-87.9048,Chicago
CVG,ORF,16,39.0488014221,-84.6678009033,Cincinnati,36.89459991455078,-76.20120239257812,Norfolk
CVG,PBI,8,39.0488014221,-84.6678009033,Cincinnati,26.68320083618164,-80.09559631347656,West Palm Beach
CVG,PGD,197,39.0488014221,-84.6678009033,Cincinnati,26.92020035,-81.9905014,Punta Gorda
CVG,PHL,1478,39.0488014221,-84.6678009033,Cincinnati,39.87189865112305,-75.24109649658203,Philadelphia
CVG,PHX,136,39.0488014221,-84.6678009033,Cincinnati,33.43429946899414,-112.01200103759766,Phoenix
CVG,PIE,206,39.0488014221,-84.6678009033,Cincinnati,27.91020012,-82.68740082,St. Petersburg
CVG,PVD,22,39.0488014221,-84.6678009033,Cincinnati,41.732601,-71.420403,Providence
CVG,RDU,360,39.0488014221,-84.6678009033,Cincinnati,35.87760162353516,-78.7874984741211,Raleigh-durham
CVG,RSW,340,39.0488014221,-84.6678009033,Cincinnati,26.53619956970215,-81.75520324707031,Fort Myers
CVG,SAN,34,39.0488014221,-84.6678009033,Cincinnati,32.7336006165,-117.190002441,San Diego
CVG,SAV,107,39.0488014221,-84.6678009033,Cincinnati,32.12760162,-81.20210266,Savannah
CVG,SEA,166,39.0488014221,-84.6678009033,Cincinnati,47.449001,-122.308998,Seattle
CVG,SFB,201,39.0488014221,-84.6678009033,Cincinnati,28.7775993347168,-81.23750305175781,Sanford
CVG,SFO,394,39.0488014221,-84.6678009033,Cincinnati,37.61899948120117,-122.375,San Francisco
CVG,SLC,332,39.0488014221,-84.6678009033,Cincinnati,40.78839874267578,-111.97799682617188,Salt Lake City
CVG,SRQ,123,39.0488014221,-84.6678009033,Cincinnati,27.39539909362793,-82.55439758300781,Sarasota
CVG,STL,278,39.0488014221,-84.6678009033,Cincinnati,38.748697,-90.370003,St. Louis
CVG,TPA,349,39.0488014221,-84.6678009033,Cincinnati,27.975500106811523,-82.533203125,Tampa
CVG,VPS,205,39.0488014221,-84.6678009033,Cincinnati,30.4832,-86.525398,Valparaiso
CWA,DTW,339,44.7775993347,-89.6668014526,Wassau,42.212398529052734,-83.35340118408203,Detroit
CWA,MSP,506,44.7775993347,-89.6668014526,Wassau,44.882,-93.221802,Minneapolis
CWA,ORD,1058,44.7775993347,-89.6668014526,Wassau,41.9786,-87.9048,Chicago
CYS,DFW,295,41.15570068,-104.8119965,Cheyenne,32.896801,-97.038002,Dallas-Fort Worth
DAB,ATL,920,29.179899,-81.058098,Daytona Beach,33.6367,-84.428101,Atlanta
DAB,CLT,745,29.179899,-81.058098,Daytona Beach,35.2140007019043,-80.94309997558594,Charlotte
DAB,LGA,33,29.179899,-81.058098,Daytona Beach,40.77719879,-73.87259674,New York
DAL,ABQ,922,32.847099,-96.851799,Dallas,35.040199,-106.609001,Albuquerque
DAL,AMA,721,32.847099,-96.851799,Dallas,35.219398,-101.706001,Amarillo
DAL,ATL,1883,32.847099,-96.851799,Dallas,33.6367,-84.428101,Atlanta
DAL,AUS,1723,32.847099,-96.851799,Dallas,30.194499969482425,-97.6698989868164,Austin
DAL,BHM,384,32.847099,-96.851799,Dallas,33.56290054,-86.75350189,Birmingham
DAL,BNA,961,32.847099,-96.851799,Dallas,36.1245002746582,-86.6781997680664,Nashville
DAL,BOI,5,32.847099,-96.851799,Dallas,43.5644,-116.223,Boise
DAL,BOS,227,32.847099,-96.851799,Dallas,42.36429977,-71.00520325,Boston
DAL,BUR,223,32.847099,-96.851799,Dallas,34.20069885253906,-118.35900115966795,Burbank
DAL,BWI,784,32.847099,-96.851799,Dallas,39.1754,-76.668297,Baltimore
DAL,CHS,202,32.847099,-96.851799,Dallas,32.89860153,-80.04049683,Charleston
DAL,CLE,12,32.847099,-96.851799,Dallas,41.4117012024,-81.8498001099,Cleveland
DAL,CLT,190,32.847099,-96.851799,Dallas,35.2140007019043,-80.94309997558594,Charlotte
DAL,CMH,249,32.847099,-96.851799,Dallas,39.998001,-82.891899,Columbus
DAL,CRP,16,32.847099,-96.851799,Dallas,27.77039909362793,-97.5011978149414,Corpus Christi
DAL,DCA,944,32.847099,-96.851799,Dallas,38.8521,-77.037697,Washington
DAL,DEN,1414,32.847099,-96.851799,Dallas,39.861698150635,-104.672996521,Denver
DAL,DTW,215,32.847099,-96.851799,Dallas,42.212398529052734,-83.35340118408203,Detroit
DAL,ECP,346,32.847099,-96.851799,Dallas,30.357106,-85.795414,Panama City
DAL,ELP,763,32.847099,-96.851799,Dallas,31.80719948,-106.3779984,El Paso
DAL,FLL,595,32.847099,-96.851799,Dallas,26.072599,-80.152702,Fort Lauderdale
DAL,HOU,3232,32.847099,-96.851799,Dallas,29.64539909,-95.27890015,Houston
DAL,HRL,13,32.847099,-96.851799,Dallas,26.228500366210938,-97.65440368652344,Harlingen
DAL,IND,254,32.847099,-96.851799,Dallas,39.7173,-86.294403,Indianapolis
DAL,JAX,191,32.847099,-96.851799,Dallas,30.49410057067871,-81.68789672851562,Jacksonville
DAL,LAS,931,32.847099,-96.851799,Dallas,36.08010101,-115.1520004,Las Vegas
DAL,LAX,1441,32.847099,-96.851799,Dallas,33.94250107,-118.4079971,Los Angeles
DAL,LBB,845,32.847099,-96.851799,Dallas,33.663601,-101.822998,Lubbock
DAL,LGA,903,32.847099,-96.851799,Dallas,40.77719879,-73.87259674,New York
DAL,LIT,547,32.847099,-96.851799,Dallas,34.729400634799994,-92.2242965698,Little Rock
DAL,MAF,820,32.847099,-96.851799,Dallas,31.9424991607666,-102.2020034790039,Midland
DAL,MCI,1105,32.847099,-96.851799,Dallas,39.2976,-94.713898,Kansas City
DAL,MCO,847,32.847099,-96.851799,Dallas,28.429399490356445,-81.30899810791016,Orlando
DAL,MDW,1293,32.847099,-96.851799,Dallas,41.785999,-87.752403,Chicago
DAL,MEM,530,32.847099,-96.851799,Dallas,35.04240036010742,-89.97669982910156,Memphis
DAL,MKE,204,32.847099,-96.851799,Dallas,42.94720077514648,-87.89659881591797,Milwaukee
DAL,MSP,180,32.847099,-96.851799,Dallas,44.882,-93.221802,Minneapolis
DAL,MSY,1263,32.847099,-96.851799,Dallas,29.99340057373047,-90.25800323486328,New Orleans
DAL,OAK,346,32.847099,-96.851799,Dallas,37.721298,-122.221001,Oakland
DAL,OKC,528,32.847099,-96.851799,Dallas,35.39310073852539,-97.60070037841795,Oklahoma City
DAL,OMA,261,32.847099,-96.851799,Dallas,41.3032,-95.894096,Omaha
DAL,ONT,194,32.847099,-96.851799,Dallas,34.055999755859375,-117.60099792480467,Ontario
DAL,PDX,636,32.847099,-96.851799,Dallas,45.58869934,-122.5979996,Portland
DAL,PHL,197,32.847099,-96.851799,Dallas,39.87189865112305,-75.24109649658203,Philadelphia
DAL,PHX,1141,32.847099,-96.851799,Dallas,33.43429946899414,-112.01200103759766,Phoenix
DAL,PIT,229,32.847099,-96.851799,Dallas,40.49150085,-80.23290253,Pittsburgh
DAL,PNS,156,32.847099,-96.851799,Dallas,30.473400115967,-87.186599731445,Pensacola
DAL,RDU,224,32.847099,-96.851799,Dallas,35.87760162353516,-78.7874984741211,Raleigh-durham
DAL,RNO,13,32.847099,-96.851799,Dallas,39.49909973144531,-119.76799774169922,Reno
DAL,RSW,42,32.847099,-96.851799,Dallas,26.53619956970215,-81.75520324707031,Fort Myers
DAL,SAN,869,32.847099,-96.851799,Dallas,32.7336006165,-117.190002441,San Diego
DAL,SAT,1684,32.847099,-96.851799,Dallas,29.533700942993164,-98.46980285644533,San Antonio
DAL,SDF,197,32.847099,-96.851799,Dallas,38.1744,-85.736,Louisville
DAL,SEA,729,32.847099,-96.851799,Dallas,47.449001,-122.308998,Seattle
DAL,SFO,751,32.847099,-96.851799,Dallas,37.61899948120117,-122.375,San Francisco
DAL,SJC,703,32.847099,-96.851799,Dallas,37.362598,-121.929001,San Jose
DAL,SLC,200,32.847099,-96.851799,Dallas,40.78839874267578,-111.97799682617188,Salt Lake City
DAL,SMF,189,32.847099,-96.851799,Dallas,38.69540023803711,-121.59100341796876,Sacramento
DAL,SNA,161,32.847099,-96.851799,Dallas,33.67570114,-117.8679962,Santa Ana
DAL,STL,1128,32.847099,-96.851799,Dallas,38.748697,-90.370003,St. Louis
DAL,TPA,589,32.847099,-96.851799,Dallas,27.975500106811523,-82.533203125,Tampa
DAL,TUL,658,32.847099,-96.851799,Dallas,36.19839859008789,-95.88809967041016,Tulsa
DAL,TUS,5,32.847099,-96.851799,Dallas,32.1161003112793,-110.94100189208984,Tucson
DAY,ATL,746,39.90240097045898,-84.21939849853516,Dayton,33.6367,-84.428101,Atlanta
DAY,CLT,1123,39.90240097045898,-84.21939849853516,Dayton,35.2140007019043,-80.94309997558594,Charlotte
DAY,DCA,602,39.90240097045898,-84.21939849853516,Dayton,38.8521,-77.037697,Washington
DAY,DEN,360,39.90240097045898,-84.21939849853516,Dayton,39.861698150635,-104.672996521,Denver
DAY,DFW,692,39.90240097045898,-84.21939849853516,Dayton,32.896801,-97.038002,Dallas-Fort Worth
DAY,DTW,695,39.90240097045898,-84.21939849853516,Dayton,42.212398529052734,-83.35340118408203,Detroit
DAY,EWR,174,39.90240097045898,-84.21939849853516,Dayton,40.692501068115234,-74.168701171875,Newark
DAY,IAD,357,39.90240097045898,-84.21939849853516,Dayton,38.94449997,-77.45580292,Washington
DAY,IAH,189,39.90240097045898,-84.21939849853516,Dayton,29.984399795532227,-95.34140014648438,Houston
DAY,LGA,492,39.90240097045898,-84.21939849853516,Dayton,40.77719879,-73.87259674,New York
DAY,MSP,578,39.90240097045898,-84.21939849853516,Dayton,44.882,-93.221802,Minneapolis
DAY,ORD,2028,39.90240097045898,-84.21939849853516,Dayton,41.9786,-87.9048,Chicago
DAY,PGD,12,39.90240097045898,-84.21939849853516,Dayton,26.92020035,-81.9905014,Punta Gorda
DAY,PHL,800,39.90240097045898,-84.21939849853516,Dayton,39.87189865112305,-75.24109649658203,Philadelphia
DAY,PIE,31,39.90240097045898,-84.21939849853516,Dayton,27.91020012,-82.68740082,St. Petersburg
DAY,SFB,22,39.90240097045898,-84.21939849853516,Dayton,28.7775993347168,-81.23750305175781,Sanford
DBQ,ORD,565,42.40200043,-90.70950317,Dubuque IA,41.9786,-87.9048,Chicago
DCA,ACK,139,38.8521,-77.037697,Washington,41.25310135,-70.06020355,Nantucket
DCA,ALB,721,38.8521,-77.037697,Washington,42.74829864501953,-73.80169677734375,Albany
DCA,ATL,3723,38.8521,-77.037697,Washington,33.6367,-84.428101,Atlanta
DCA,AUS,196,38.8521,-77.037697,Washington,30.194499969482425,-97.6698989868164,Austin
DCA,BDL,1127,38.8521,-77.037697,Washington,41.9388999939,-72.68319702149999,Windsor Locks
DCA,BGR,570,38.8521,-77.037697,Washington,44.80739974975586,-68.8281021118164,Bangor
DCA,BHM,529,38.8521,-77.037697,Washington,33.56290054,-86.75350189,Birmingham
DCA,BNA,1775,38.8521,-77.037697,Washington,36.1245002746582,-86.6781997680664,Nashville
DCA,BOS,4751,38.8521,-77.037697,Washington,42.36429977,-71.00520325,Boston
DCA,BTV,571,38.8521,-77.037697,Washington,44.4719009399,-73.15329742429999,Burlington
DCA,BUF,503,38.8521,-77.037697,Washington,42.94049835,-78.73220062,Buffalo
DCA,CAE,580,38.8521,-77.037697,Washington,33.93880081176758,-81.11949920654297,Columbia
DCA,CAK,190,38.8521,-77.037697,Washington,40.91609954833984,-81.44219970703125,Akron
DCA,CHA,161,38.8521,-77.037697,Washington,35.035301208496094,-85.20379638671875,Chattanooga
DCA,CHS,982,38.8521,-77.037697,Washington,32.89860153,-80.04049683,Charleston
DCA,CLE,1360,38.8521,-77.037697,Washington,41.4117012024,-81.8498001099,Cleveland
DCA,CLT,1662,38.8521,-77.037697,Washington,35.2140007019043,-80.94309997558594,Charlotte
DCA,CMH,1255,38.8521,-77.037697,Washington,39.998001,-82.891899,Columbus
DCA,CRW,189,38.8521,-77.037697,Washington,38.37310028076172,-81.59320068359375,Charleston
DCA,CVG,1106,38.8521,-77.037697,Washington,39.0488014221,-84.6678009033,Cincinnati
DCA,DAL,923,38.8521,-77.037697,Washington,32.847099,-96.851799,Dallas
DCA,DAY,613,38.8521,-77.037697,Washington,39.90240097045898,-84.21939849853516,Dayton
DCA,DEN,771,38.8521,-77.037697,Washington,39.861698150635,-104.672996521,Denver
DCA,DFW,1759,38.8521,-77.037697,Washington,32.896801,-97.038002,Dallas-Fort Worth
DCA,DSM,342,38.8521,-77.037697,Washington,41.53400039672852,-93.66310119628906,Des Moines
DCA,DTW,1612,38.8521,-77.037697,Washington,42.212398529052734,-83.35340118408203,Detroit
DCA,EWR,1318,38.8521,-77.037697,Washington,40.692501068115234,-74.168701171875,Newark
DCA,EYW,76,38.8521,-77.037697,Washington,24.556100845336918,-81.75959777832031,Key West
DCA,FLL,1382,38.8521,-77.037697,Washington,26.072599,-80.152702,Fort Lauderdale
DCA,GRR,362,38.8521,-77.037697,Washington,42.88079834,-85.52279663,Grand Rapids
DCA,GSO,478,38.8521,-77.037697,Washington,36.097801208496094,-79.93730163574219,Greensboro
DCA,GSP,569,38.8521,-77.037697,Washington,34.8956985474,-82.2189025879,Greenville
DCA,HOU,596,38.8521,-77.037697,Washington,29.64539909,-95.27890015,Houston
DCA,HPN,798,38.8521,-77.037697,Washington,41.06700134277344,-73.70760345458984,White Plains
DCA,HSV,627,38.8521,-77.037697,Washington,34.637199401855,-86.775100708008,Huntsville
DCA,IAH,1454,38.8521,-77.037697,Washington,29.984399795532227,-95.34140014648438,Houston
DCA,ILM,192,38.8521,-77.037697,Washington,34.270599365234375,-77.90260314941406,Wilmington
DCA,IND,1033,38.8521,-77.037697,Washington,39.7173,-86.294403,Indianapolis
DCA,JAN,195,38.8521,-77.037697,Washington,32.3111991882,-90.0758972168,Jackson
DCA,JAX,989,38.8521,-77.037697,Washington,30.49410057067871,-81.68789672851562,Jacksonville
DCA,JFK,1101,38.8521,-77.037697,Washington,40.63980103,-73.77890015,New York
DCA,LAN,168,38.8521,-77.037697,Washington,42.77870178222656,-84.58740234375,Lansing
DCA,LAS,194,38.8521,-77.037697,Washington,36.08010101,-115.1520004,Las Vegas
DCA,LAX,779,38.8521,-77.037697,Washington,33.94250107,-118.4079971,Los Angeles
DCA,LEX,152,38.8521,-77.037697,Washington,38.0364990234375,-84.60590362548828,Lexington KY
DCA,LGA,3263,38.8521,-77.037697,Washington,40.77719879,-73.87259674,New York
DCA,LIT,189,38.8521,-77.037697,Washington,34.729400634799994,-92.2242965698,Little Rock
DCA,MCI,852,38.8521,-77.037697,Washington,39.2976,-94.713898,Kansas City
DCA,MCO,1979,38.8521,-77.037697,Washington,28.429399490356445,-81.30899810791016,Orlando
DCA,MDW,1116,38.8521,-77.037697,Washington,41.785999,-87.752403,Chicago
DCA,MEM,522,38.8521,-77.037697,Washington,35.04240036010742,-89.97669982910156,Memphis
DCA,MGM,177,38.8521,-77.037697,Washington,32.30059814,-86.39399719,MONTGOMERY
DCA,MHT,621,38.8521,-77.037697,Washington,42.932598,-71.435699,Manchester NH
DCA,MIA,1713,38.8521,-77.037697,Washington,25.79319953918457,-80.29060363769531,Miami
DCA,MKE,355,38.8521,-77.037697,Washington,42.94720077514648,-87.89659881591797,Milwaukee
DCA,MLB,28,38.8521,-77.037697,Washington,28.10280036926269,-80.64530181884766,Melbourne
DCA,MSN,156,38.8521,-77.037697,Washington,43.13990020751953,-89.3375015258789,Madison
DCA,MSP,1566,38.8521,-77.037697,Washington,44.882,-93.221802,Minneapolis
DCA,MSY,1155,38.8521,-77.037697,Washington,29.99340057373047,-90.25800323486328,New Orleans
DCA,MVY,84,38.8521,-77.037697,Washington,41.3931007385,-70.6143035889,Vineyard Haven MA
DCA,MYR,158,38.8521,-77.037697,Washington,33.6796989441,-78.9282989502,Myrtle Beach
DCA,OKC,377,38.8521,-77.037697,Washington,35.39310073852539,-97.60070037841795,Oklahoma City
DCA,OMA,325,38.8521,-77.037697,Washington,41.3032,-95.894096,Omaha
DCA,ORD,4232,38.8521,-77.037697,Washington,41.9786,-87.9048,Chicago
DCA,ORF,542,38.8521,-77.037697,Washington,36.89459991455078,-76.20120239257812,Norfolk
DCA,PBI,524,38.8521,-77.037697,Washington,26.68320083618164,-80.09559631347656,West Palm Beach
DCA,PDX,196,38.8521,-77.037697,Washington,45.58869934,-122.5979996,Portland
DCA,PHL,568,38.8521,-77.037697,Washington,39.87189865112305,-75.24109649658203,Philadelphia
DCA,PHX,568,38.8521,-77.037697,Washington,33.43429946899414,-112.01200103759766,Phoenix
DCA,PIT,738,38.8521,-77.037697,Washington,40.49150085,-80.23290253,Pittsburgh
DCA,PNS,397,38.8521,-77.037697,Washington,30.473400115967,-87.186599731445,Pensacola
DCA,PVD,1593,38.8521,-77.037697,Washington,41.732601,-71.420403,Providence
DCA,PWM,888,38.8521,-77.037697,Washington,43.64619827,-70.30930328,Portland
DCA,RDU,1729,38.8521,-77.037697,Washington,35.87760162353516,-78.7874984741211,Raleigh-durham
DCA,ROC,553,38.8521,-77.037697,Washington,43.118900299072266,-77.67240142822266,Rochester
DCA,RSW,401,38.8521,-77.037697,Washington,26.53619956970215,-81.75520324707031,Fort Myers
DCA,SAV,382,38.8521,-77.037697,Washington,32.12760162,-81.20210266,Savannah
DCA,SBN,2,38.8521,-77.037697,Washington,41.70869827270508,-86.31729888916016,South Bend
